Id,SalePrice
2020,105720.39053057
2021,110271.59689426185
2022,179851.74058549706
2023,136219.98592837315
2024,250250.68311660923
2025,390074.9618435029
2026,182015.0218826523
2027,153121.5392873606
2028,152990.32448447085
2029,161668.48157323018
2030,280970.5012542873
2031,246379.28786127522
2032,260825.31270817545
2033,273776.14110217756
2034,167475.83241253468
2035,210742.56010578948
2036,195303.6592538787
2037,198278.35221358115
2038,319799.68772621546
2039,220418.2095269501
2040,343079.83133809565
2041,299031.39500004397
2042,202668.46147316706
2043,170585.24147943294
2044,173582.707960129
2045,219096.44751604478
2046,146419.26497295842
2047,135986.1097218321
2048,134139.33932449957
2049,136753.34618458364
2050,188165.0738863488
2051,116291.51664437214
2052,123321.4722762408
2053,150033.02923853954
2054,93094.63108016852
2055,153744.91663851886
2056,148489.54088069394
2057,119604.33520577551
2058,221517.93149777947
2059,137676.35628216143
2060,175712.5212145693
2061,166261.7515502507
2062,132754.53135288128
2063,117700.4763139465
2064,138274.18782396585
2065,120449.56045113999
2066,166108.07435267183
2067,125022.280177648
2068,139390.86665141283
2069,83455.90680251223
2070,109240.33725008619
2071,100678.36620808189
2072,114740.72382149665
2073,138914.24692659444
2074,186532.39515111406
2075,148977.30994422504
2076,118470.51686834809
2077,152538.9128022502
2078,123399.4446651514
2079,128236.35733915883
2080,113173.71829966053
2081,125844.45033310502
2082,128864.91518192651
2083,140342.89068164237
2084,110195.3314104891
2085,118983.37765207258
2086,115272.8145646745
2087,117780.0108886944
2088,99466.97079093258
2089,76280.40926112533
2090,130278.20424973161
2091,109060.65364470657
2092,122728.20611531835
2093,122409.7311553077
2094,124874.82863771837
2095,146179.0512338202
2096,80991.51031900026
2097,96592.46920345697
2098,140473.37742938971
2099,60383.64001429011
2100,87740.70004354966
2101,106987.91615902442
2102,128273.84444334102
2103,104371.11314927122
2104,140828.52133891697
2105,121010.90441875337
2106,67293.47623747893
2107,203111.15181959514
2108,109970.64533817592
2109,108889.21988194322
2110,135614.10242219898
2111,156737.19501389636
2112,137839.2021529653
2113,118202.29095074578
2114,109834.88215878468
2115,162489.01915253344
2116,117581.58176828464
2117,142928.67156657006
2118,120489.5415891011
2119,109838.45447066403
2120,118878.74139706268
2121,83217.36143665291
2122,112892.56014152114
2123,85532.64232363646
2124,164894.50197560166
2125,126380.03973035498
2126,143788.93029266185
2127,147915.70233461133
2128,123923.17489075221
2129,98667.1275827979
2130,136786.03378489078
2131,160181.49004117656
2132,113191.37724793029
2133,121618.4027146815
2134,120655.00275853756
2135,88063.29408500763
2136,72105.82914728625
2137,109381.9155074297
2138,131466.47628395315
2139,147218.79016481288
2140,149667.36822992095
2141,147877.1561995089
2142,132058.79189584375
2143,136981.75611455707
2144,122078.84370105574
2145,145675.71689131676
2146,166746.1973386985
2147,141893.98359886365
2148,126848.94983833673
2149,149103.32010595305
2150,228913.73561529498
2151,119613.53394693797
2152,174723.549810248
2153,175665.77880643625
2154,106805.09880858043
2155,135775.5981572204
2156,274556.27100134664
2157,237550.0332040855
2158,236677.46609516616
2159,214843.2303487645
2160,173077.97655634859
2161,246102.0316928346
2162,390555.2377268127
2163,355221.9971975463
2164,245431.740034343
2165,187417.1718985508
2166,152148.50016340293
2167,221829.1825705168
2168,196792.649794536
2169,201446.85899315056
2170,217330.33404572672
2171,151970.6939254318
2172,134566.95717437702
2173,166763.92523140035
2174,231344.1291670216
2175,307125.2581900073
2176,317087.4788400462
2177,238758.338466299
2178,207702.14363642715
2179,141241.37852492146
2180,211296.77143300418
2181,190682.5648153025
2182,221123.8457154276
2183,192591.7347752055
2184,125146.07926754883
2185,126973.04603566584
2186,138188.53907763373
2187,152602.46806581444
2188,158200.83776151092
2189,244924.35319386495
2190,78623.80598936901
2191,83522.72739766662
2192,92392.01260706404
2193,105776.07279186936
2194,105377.98202647641
2195,122056.17280185723
2196,111578.1082875909
2197,127247.7000588383
2198,166660.3484916872
2199,177885.19927293347
2200,140204.6602887964
2201,138268.34228424105
2202,196552.13944507582
2203,144857.73241923776
2204,186286.5379222024
2205,109140.09285882299
2206,139459.9846769281
2207,205001.93575871267
2208,244439.58490948108
2209,211903.4359470707
2210,115398.31979824833
2211,112678.48693299075
2212,118575.40651207598
2213,109777.68931536068
2214,130216.63739882174
2215,109163.62425473248
2216,152207.03063606704
2217,64836.25049171402
2218,85172.54630598251
2219,79426.53175478705
2220,70124.46257234235
2221,339850.8114154409
2222,265586.20952243195
2223,298224.7876445462
2224,201647.5294783763
2225,122429.5350474769
2226,191538.53769042977
2227,207617.9654179589
2228,265297.00839687337
2229,257036.1785859201
2230,151544.32971890218
2231,213771.0872957413
2232,172823.7008720775
2233,182323.67854240385
2234,242408.90082338126
2235,224331.11574442536
2236,264841.7413070798
2237,346008.5871436483
2238,196670.13737260236
2239,109940.11236523319
2240,157126.29681996146
2241,160296.7139383388
2242,129008.35373408279
2243,133117.2330324247
2244,111225.35901289103
2245,107158.61122062638
2246,150019.1770251129
2247,106655.65546610602
2248,125634.7931545764
2249,131514.42432906135
2250,133388.33153666405
2251,116906.61040634898
2252,168121.63317688726
2253,150634.9583744547
2254,171351.72542406578
2255,184396.57236387458
2256,183017.8019245727
2257,208742.98572088254
2258,169757.7790720941
2259,171733.51636478797
2260,159761.4329799072
2261,187802.98539649558
2262,215955.37243514403
2263,364238.1009724972
2264,459265.66800478764
2265,170668.02070713518
2266,297494.7667747056
2267,396423.7836278712
2268,416105.2696460687
2269,143448.9238490291
2270,198771.71434970066
2271,229734.72966198312
2272,209478.3069225022
2273,169697.58736227546
2274,174288.68534752025
2275,170559.20523664795
2276,188489.42151897043
2277,177292.06538888338
2278,137536.54395017886
2279,136722.1108941153
2280,119927.19595280365
2281,163116.26509441168
2282,176698.33039149677
2283,104201.76362160566
2284,114853.13750624521
2285,149274.14141504918
2286,123134.08012526619
2287,370526.8581868148
2288,281050.1631178168
2289,387207.6410373077
2290,465193.1569374001
2291,319339.2788292701
2292,441309.9101407838
2293,493269.06304650067
2294,412124.35631773435
2295,460042.73480811913
2296,291706.2166468271
2297,323225.0288857231
2298,333772.29762564914
2299,377284.0131157576
2300,337246.3769753068
2301,281872.16793210094
2302,244513.67260552794
2303,238756.81605035946
2304,243116.5786893273
2305,196647.70689268401
2306,186220.6188687284
2307,185976.7196957384
2308,222657.15056231164
2309,280273.2624066769
2310,212639.94922849318
2311,199056.90243121734
2312,174334.46190198488
2313,173677.99034140288
2314,174984.65489701836
2315,172924.87607954672
2316,182815.04227919935
2317,181269.39057898775
2318,179443.77582306784
2319,181961.33196630236
2320,191645.0576988492
2321,244238.7345582024
2322,179844.39414690452
2323,192312.18392234162
2324,173110.10879026036
2325,209801.91404426898
2326,173546.85775960615
2327,208666.55937190147
2328,230350.4217667418
2329,186635.22636069148
2330,173588.53221910805
2331,372661.48335871357
2332,407406.4309084142
2333,312532.24782530253
2334,248228.3182868187
2335,274992.44989800977
2336,335780.4224958173
2337,197913.96291684208
2338,272694.99190861
2339,221670.53384032333
2340,407481.4919728413
2341,213991.5532681402
2342,230449.28176345915
2343,218320.37787877515
2344,211206.8654373115
2345,230611.61642176902
2346,217888.95303637552
2347,200787.5014342781
2348,235661.3234442075
2349,180055.75779348495
2350,294207.833065793
2351,256210.08543125767
2352,248506.25517989532
2353,240481.25542318082
2354,136151.62324959424
2355,153322.95156309725
2356,153188.21564867845
2357,194004.15441927948
2358,194735.19867933673
2359,136681.36385514517
2360,112511.4697314496
2361,143155.58189754942
2362,275561.2124375587
2363,135678.6246631826
2364,164947.68675401754
2365,223442.27428616473
2366,207242.46292076685
2367,234718.0457357202
2368,220607.55988228146
2369,223885.58071485773
2370,167192.8777653443
2371,167007.82701992564
2372,187055.13613189012
2373,270370.10867209896
2374,325359.6942369411
2375,249244.50966240757
2376,303254.39306258433
2377,370552.3496983192
2378,142656.02275757532
2379,203616.481106367
2380,148376.2517183092
2381,164387.71885963032
2382,203803.23212733647
2383,204787.2536036832
2384,242989.56131549226
2385,164022.3210244923
2386,141177.77826146112
2387,141939.0805630292
2388,99319.17036718238
2389,123934.48923682484
2390,141924.92130452796
2391,149784.66484223423
2392,113621.33860003595
2393,165583.67637437003
2394,145455.63659362053
2395,204600.66485073473
2396,141947.99945091704
2397,216245.359759782
2398,135028.0748780754
2399,58330.4004840635
2400,57979.20198500024
2401,109209.3419010071
2402,140011.82221108308
2403,137422.19967170147
2404,146136.0962287995
2405,158703.96777420148
2406,148040.20616811552
2407,126883.65477856649
2408,146600.9452280926
2409,129267.79921675354
2410,162041.97501517372
2411,117968.97187988085
2412,159504.35775788428
2413,132421.64486705093
2414,144228.29168447238
2415,130129.98714986202
2416,122510.72504023301
2417,136357.12526956978
2418,130071.77689088442
2419,119417.94410459622
2420,127945.12518179906
2421,150077.67524640518
2422,119880.05440283014
2423,124215.33486911643
2424,156295.79290353545
2425,202136.84708897912
2426,130983.38939757194
2427,131882.72285638365
2428,176917.0740565006
2429,115085.72611582761
2430,133858.8485861204
2431,111999.04286371359
2432,147766.57583569823
2433,146658.00332397496
2434,134859.09784503913
2435,149824.108324857
2436,110605.08530400238
2437,107932.1917619571
2438,128796.02276799275
2439,111542.0288953174
2440,117056.16885527095
2441,94437.96317358385
2442,102054.02034647956
2443,123024.05661492256
2444,131944.10012334774
2445,84421.18805613912
2446,123604.63495043982
2447,186621.02318590845
2448,138527.55465502234
2449,105508.06835249388
2450,136360.29298385757
2451,134956.61544661777
2452,201749.84338532004
2453,94662.55522316037
2454,131380.92497191066
2455,123060.24128518223
2456,122899.61622423274
2457,122640.72688381549
2458,121750.26719305178
2459,108290.57710733397
2460,130335.37014876163
2461,120733.85740232246
2462,135650.06492189053
2463,121632.62222582128
2464,163605.8781093628
2465,130855.78797537283
2466,108370.08068183497
2467,142850.22706148837
2468,78803.70468288241
2469,80045.92373240524
2470,189370.01270884188
2471,213689.3123385497
2472,161059.22518157837
2473,113824.06746500361
2474,82988.10342985958
2475,219033.19424806896
2476,117847.53872209125
2477,127320.21386397765
2478,146303.46735452145
2479,103444.48932739405
2480,152628.60144118743
2481,125233.31800971362
2482,126306.08729051134
2483,118810.95004011158
2484,118638.37998057032
2485,122595.27150183721
2486,155247.66905745788
2487,185349.38081251568
2488,170839.95714190777
2489,151193.75905708366
2490,151810.75310114518
2491,94467.75643762531
2492,174307.04465015614
2493,154183.09794450444
2494,143487.4868256065
2495,97127.4731341102
2496,241744.9807380227
2497,154258.71655276892
2498,108330.1255734077
2499,92639.23536599804
2500,134633.13810825988
2501,136511.32841108885
2502,146099.67652938544
2503,93255.04929132052
2504,159907.7439591555
2505,225319.29729531484
2506,262399.830222417
2507,297155.07304638944
2508,263174.34365351533
2509,213179.31784119632
2510,219854.24305625434
2511,178005.88382038163
2512,203402.91755029457
2513,216456.53901222674
2514,269577.12189519714
2515,152344.19023263105
2516,171445.61990539238
2517,143815.28239215724
2518,159860.2638510283
2519,224832.64589872552
2520,205570.65978136385
2521,192779.23816243035
2522,219962.83031040442
2523,121757.5787081845
2524,136805.37196850346
2525,144449.69922350915
2526,140876.7343032788
2527,125564.31643099876
2528,131048.27625466578
2529,142938.11965689925
2530,132981.55020595255
2531,249488.27902693753
2532,227537.3371918195
2533,192995.15700361316
2534,240613.9143731128
2535,325971.5995047335
2536,238161.6634476098
2537,243475.62934329
2538,180987.3911511828
2539,188804.59640773485
2540,169916.3138065062
2541,180129.6164229455
2542,164665.94854510462
2543,133716.94686602653
2544,113152.37344462708
2545,132745.1947925585
2546,127714.28709995549
2547,138526.0517186967
2548,157155.31346317419
2549,157834.17861948686
2550,301835.2147830158
2551,142475.0131869277
2552,125483.08257840457
2553,75586.03004514467
2554,100604.60800166764
2555,120885.3583147662
2556,104555.58511297643
2557,102860.43922108987
2558,161098.60178237304
2559,132844.40014714858
2560,142822.99066485433
2561,148035.5744718661
2562,134033.5798407931
2563,144801.01068478936
2564,192258.31359834925
2565,140837.43951773038
2566,165333.03198093726
2567,127051.65802093306
2568,190500.70224619107
2569,194551.8362855949
2570,114270.5979290191
2571,179867.03290768646
2572,161427.9139637184
2573,215418.17516251616
2574,267931.0275767604
2575,139531.05301552682
2576,120931.09669848034
2577,150470.41235073475
2578,83149.97690408354
2579,58941.84001388913
2580,127019.88569989472
2581,122974.87563751667
2582,116017.12984352026
2583,298957.4627237541
2584,166789.14145533982
2585,183134.11612436365
2586,217588.19947892564
2587,199757.38973049325
2588,148235.740834919
2589,146781.04241266727
2590,215065.7004864686
2591,222382.7860829601
2592,212566.3048968074
2593,262246.9815346117
2594,181483.17007637338
2595,204436.79099290396
2596,307091.898283976
2597,185519.2367081365
2598,287872.12922092224
2599,330939.7969458122
2600,164488.48210472762
2601,146471.02583162033
2602,84541.43854463485
2603,99161.14101163774
2604,89372.27189039407
2605,79485.96934534438
2606,154312.60112195642
2607,193247.82901229663
2608,206124.7440085696
2609,168907.83583519503
2610,111041.6529697788
2611,127655.27050759215
2612,155331.06333445103
2613,138271.9779838808
2614,130722.44979443269
2615,144897.7195280388
2616,152373.26567174756
2617,188921.8334558416
2618,200397.33935242388
2619,188114.83516265376
2620,181138.36777324497
2621,178587.09576672636
2622,179835.01579555022
2623,259453.50345794612
2624,300132.19607806805
2625,307552.2756216397
2626,170623.9400951732
2627,167093.33877319572
2628,477416.6397199824
2629,504487.4662901434
2630,381786.7080590406
2631,472437.1636617581
2632,462803.01083050034
2633,314191.2593253948
2634,402796.2475686407
2635,162894.406083209
2636,181740.42081689037
2637,188442.59746999643
2638,270861.426026922
2639,185562.67456413255
2640,151723.9904702998
2641,97084.0955525545
2642,178765.4666227787
2643,96014.0712581949
2644,123744.30945972778
2645,107439.0128893383
2646,96459.30924935108
2647,103098.48863343669
2648,140550.16052724607
2649,146651.5523203583
2650,141204.71295252032
2651,142113.8786459722
2652,455110.7773772267
2653,248418.5637859162
2654,250493.81587445614
2655,387462.9980349187
2656,337799.9540960667
2657,384991.2543224763
2658,305622.14814487577
2659,311668.1123881843
2660,368187.08691474743
2661,368518.1146733471
2662,364379.3341772583
2663,284018.18959077774
2664,270943.07702395855
2665,326003.09436623665
2666,300296.0765578097
2667,168735.23816214452
2668,181666.163233934
2669,173419.24742405736
2670,287984.50135662407
2671,185720.7719680524
2672,195277.35425147164
2673,203357.94036286869
2674,197314.57916680007
2675,173129.598973078
2676,191729.50021937088
2677,196696.45700879817
2678,251007.37189700833
2679,271735.87173184805
2680,275754.9816720328
2681,427570.1974339225
2682,324087.84927075705
2683,551379.0950395896
2684,319060.8700898846
2685,319854.8528282274
2686,265169.5732990931
2687,331806.6456623613
2688,217657.73552304495
2689,213235.42087889346
2690,441922.88494447
2691,189230.20119203327
2692,139193.96675036996
2693,203095.2182314677
2694,136101.36042751762
2695,190974.59593884516
2696,184115.91642208077
2697,179381.28325039003
2698,192476.54147509395
2699,174783.40900735455
2700,162436.9524012913
2701,155279.40427292895
2702,106817.41815748665
2703,128554.52770884511
2704,138427.78936658817
2705,123639.72502586347
2706,113168.21709074202
2707,122631.54862366829
2708,137169.22369906981
2709,106999.89664472753
2710,128652.04180263888
2711,299662.4197286118
2712,389901.37003565615
2713,180524.84457195018
2714,152344.03670770835
2715,165687.1398158335
2716,156264.60409081855
2717,187734.70153806443
2718,232952.1346818281
2719,158483.26911802293
2720,175833.66613609903
2721,135170.48267877713
2722,156968.74245296424
2723,148525.7465585987
2724,134201.1935587894
2725,135931.85632023
2726,146379.7864662389
2727,174258.77749112583
2728,162245.322331782
2729,151706.04074993142
2730,144121.91194929136
2731,128889.39359904709
2732,127110.07459514661
2733,153494.8615757486
2734,147455.0472800146
